user_id,role,login_hour,failed_logins,files_accessed,sensitive_files_accessed,usb_insertions,external_email_count,vpn_usage,working_hours_violation,anomaly_score,insider_threat
U107169,Employee,22,1,25,1,0,1,0,1,0.497,0
U107170,Employee,2,4,11,1,0,3,0,1,0.967,0
U107171,Employee,5,3,18,1,0,0,0,0,0.267,0
U107172,Employee,22,0,18,1,1,2,1,0,0.26,0
U107173,Employee,20,1,11,0,0,2,0,0,0.207,1
U107174,Contractor,22,0,17,1,0,2,0,0,0.307,0
U107175,Manager,3,0,18,1,0,0,1,0,0.731,0
U107176,Employee,20,2,20,0,1,1,1,0,0.923,0
U107177,Employee,10,1,17,1,0,4,0,0,0.507,0
U107178,Employee,16,0,18,1,0,0,1,0,0.004,0
U107179,Manager,10,1,22,1,2,1,0,0,0.77,0
U107180,Employee,16,1,15,1,0,1,0,0,0.488,0
U107181,Employee,14,0,16,0,0,0,0,0,0.622,0
U107182,Admin,8,0,22,2,1,5,1,1,0.833,0
U107183,Employee,3,2,12,0,1,1,0,1,0.113,1
U107184,Contractor,11,0,13,1,0,1,1,0,0.234,0
U107185,Employee,5,2,14,2,0,1,1,1,0.473,0
U107186,Employee,11,1,20,2,0,1,0,0,0.703,0
U107187,Contractor,15,3,8,2,1,2,0,0,0.071,0
U107188,Employee,18,1,20,0,1,2,0,0,0.612,0
U107189,Manager,18,0,13,2,1,1,0,0,0.82,0
U107190,Employee,3,0,13,2,0,0,0,0,0.211,0
U107191,Employee,16,0,15,0,0,1,1,0,0.869,0
U107192,Admin,2,0,17,1,1,1,1,0,0.736,0
U107193,Employee,13,0,12,0,2,1,0,0,0.306,0
U107194,Manager,3,2,11,0,2,3,0,0,0.911,0
U107195,Employee,22,1,17,2,0,3,0,0,0.921,0
U107196,Contractor,12,0,18,1,1,2,1,0,0.948,0
U107197,Admin,19,1,14,0,0,1,1,0,0.819,0
U107198,Employee,7,1,19,1,1,0,0,0,0.736,0
U107199,Employee,8,1,11,0,0,2,1,0,0.485,1
U107200,Employee,13,2,16,2,0,4,0,0,0.568,0
U107201,Employee,23,1,15,1,1,2,0,0,0.571,0
U107202,Employee,22,1,8,0,1,0,0,0,0.465,0
U107203,Manager,20,2,20,2,0,1,0,0,0.005,0
U107204,Employee,1,2,20,0,0,2,0,0,0.372,0
U107205,Employee,14,1,13,1,1,2,0,0,0.612,0
U107206,Employee,16,2,14,1,1,0,0,0,0.797,0
U107207,Employee,15,1,12,0,0,2,1,0,0.11,0
U107208,Manager,20,2,14,0,0,1,0,0,0.545,0
U107209,Employee,2,1,9,1,1,2,0,1,0.644,1
U107210,Manager,1,1,18,1,0,3,1,1,0.331,0
U107211,Admin,9,0,14,0,1,3,0,0,0.422,0
U107212,Employee,6,0,18,2,0,1,0,0,0.938,0
U107213,Admin,10,0,12,0,1,1,0,0,0.873,0
U107214,Employee,19,2,16,1,1,6,1,1,0.558,0
U107215,Manager,21,6,13,0,0,1,1,0,0.103,0
U107216,Employee,18,2,6,1,1,4,0,0,0.749,1
U107217,Manager,15,1,23,1,0,2,0,0,0.716,0
U107218,Employee,20,0,11,1,0,1,0,0,0.782,0
U107219,Employee,1,2,13,1,0,0,1,0,0.301,0
U107220,Employee,11,1,7,1,0,1,1,1,0.424,0
U107221,Manager,4,2,13,1,1,3,1,0,0.127,0
U107222,Employee,15,0,11,0,0,1,0,0,0.045,0
U107223,Manager,22,2,15,2,1,4,1,1,0.498,1
U107224,Manager,23,2,26,1,0,2,0,0,0.107,0
U107225,Employee,19,5,19,0,0,0,0,0,0.765,0
U107226,Employee,19,3,10,2,2,2,0,1,0.921,0
U107227,Contractor,19,1,14,0,1,2,1,0,0.303,0
U107228,Employee,7,1,23,0,1,2,0,0,0.485,0
U107229,Employee,22,3,14,2,0,3,0,0,0.411,0
U107230,Manager,12,3,21,0,0,0,0,0,0.403,0
U107231,Admin,23,1,16,1,1,2,0,0,0.971,0
U107232,Admin,6,1,19,0,1,1,1,0,0.695,0
U107233,Employee,4,0,16,0,0,2,0,1,0.517,0
U107234,Employee,1,1,18,3,1,1,1,0,0.668,0
U107235,Employee,12,2,10,1,1,3,1,0,0.54,0
U107236,Admin,11,1,15,0,0,0,0,0,0.552,1
U107237,Employee,2,3,20,1,0,1,0,1,0.823,0
U107238,Contractor,12,1,13,3,1,3,0,0,0.126,0
U107239,Employee,4,1,15,0,1,2,0,0,0.176,1
U107240,Employee,22,0,21,2,0,5,1,0,0.922,0
U107241,Employee,22,1,16,0,0,1,0,0,0.774,0
U107242,Contractor,14,1,20,1,1,1,0,0,0.751,0
U107243,Admin,14,1,15,1,0,2,1,1,0.538,0
U107244,Employee,1,0,12,0,0,0,0,0,0.774,0
U107245,Employee,22,0,12,1,0,1,0,0,0.417,0
U107246,Employee,14,0,13,2,1,2,0,0,0.628,0
U107247,Manager,0,4,18,0,0,5,0,0,0.769,0
U107248,Employee,8,1,6,0,1,1,0,0,0.036,0
U107249,Manager,7,0,24,1,2,1,0,0,0.187,0
U107250,Employee,6,0,11,1,1,3,1,1,0.878,0
U107251,Admin,19,1,17,1,0,0,0,0,0.953,1
U107252,Manager,18,0,24,0,0,2,0,1,0.518,0
U107253,Admin,16,2,18,2,1,1,0,0,0.231,0
U107254,Employee,19,1,10,0,1,2,0,0,0.822,0
U107255,Manager,7,1,12,0,1,0,1,0,0.734,0
U107256,Employee,0,2,13,0,0,2,0,1,0.869,0
U107257,Employee,8,0,14,2,1,1,1,0,0.803,0
U107258,Contractor,9,1,16,2,1,2,0,0,0.561,0
U107259,Employee,18,1,13,0,0,1,0,0,0.648,0
U107260,Admin,13,0,19,1,1,0,0,0,0.137,0
U107261,Employee,13,1,18,1,1,3,0,0,0.042,0
U107262,Employee,12,1,17,1,1,1,1,1,0.186,0
U107263,Employee,22,2,16,0,2,2,0,0,0.986,0
U107264,Manager,19,0,19,2,0,3,0,0,0.566,0
U107265,Employee,21,3,13,1,0,2,1,1,0.402,0
U107266,Manager,11,1,16,1,0,4,0,1,0.329,0
U107267,Employee,2,4,16,0,0,0,1,1,0.919,0
U107268,Manager,7,1,13,2,0,0,1,0,0.234,0
U107269,Manager,12,2,10,3,1,3,0,0,0.187,0
U107270,Employee,18,1,6,0,1,3,1,1,0.726,0
U107271,Employee,17,1,10,1,0,6,0,0,0.826,0
U107272,Employee,21,1,11,0,1,1,0,0,0.463,0
U107273,Manager,10,0,20,0,1,0,0,0,0.09,1
U107274,Employee,7,0,20,2,0,2,0,0,0.106,0
U107275,Employee,23,0,13,0,1,4,0,0,0.717,0
U107276,Employee,22,0,16,0,0,1,1,1,0.848,0
U107277,Employee,18,1,14,2,1,1,0,0,0.676,1
U107278,Employee,21,0,12,1,1,2,0,0,0.132,1
U107279,Employee,12,1,13,0,1,2,0,0,0.094,0
U107280,Manager,7,0,11,0,2,2,0,0,0.819,0
U107281,Admin,7,1,19,4,0,6,1,0,0.135,0
U107282,Manager,10,0,12,1,0,0,0,0,0.994,1
U107283,Employee,21,0,17,1,1,4,0,0,0.944,0
U107284,Manager,8,1,10,0,1,1,0,0,0.661,0
U107285,Employee,10,2,7,0,1,1,1,0,0.517,0
U107286,Manager,17,3,16,1,0,1,0,0,0.273,1
U107287,Employee,14,1,24,0,0,1,0,0,0.905,0
U107288,Employee,7,0,10,2,0,0,0,1,0.454,0
U107289,Employee,3,3,21,0,1,0,0,0,0.48,0
U107290,Employee,12,0,15,0,2,2,0,0,0.346,0
U107291,Employee,20,1,15,2,0,1,1,0,0.432,0
U107292,Admin,14,1,11,2,0,3,1,1,0.448,0
U107293,Employee,8,2,17,1,1,1,0,0,0.405,0
U107294,Admin,22,0,15,0,0,2,0,1,0.907,0
U107295,Admin,13,1,19,0,1,2,0,0,0.024,0
U107296,Employee,17,1,12,1,2,5,0,1,0.411,0
U107297,Employee,4,2,16,2,0,0,1,1,0.915,0
U107298,Employee,17,2,14,0,1,1,1,1,0.221,0
U107299,Contractor,2,1,22,0,0,1,0,1,0.971,0
U107300,Employee,3,1,25,3,2,1,1,0,0.979,0
U107301,Employee,8,1,13,1,0,4,0,1,0.641,0
U107302,Manager,14,1,17,1,0,3,0,0,0.107,1
U107303,Employee,9,0,21,1,1,2,0,0,0.349,0
U107304,Contractor,3,1,22,0,0,0,0,0,0.346,0
U107305,Employee,4,4,12,2,1,2,1,0,0.384,0
U107306,Employee,5,3,16,2,0,2,1,1,0.211,0
U107307,Employee,2,1,18,1,1,1,0,0,0.195,0
U107308,Employee,11,2,11,0,0,2,0,0,0.528,1
U107309,Contractor,4,5,17,0,0,3,0,0,0.083,0
U107310,Employee,14,0,22,1,0,1,0,1,0.806,0
U107311,Contractor,13,1,15,0,1,4,0,0,0.355,0
U107312,Employee,23,0,10,0,0,0,0,1,0.313,0
U107313,Admin,15,2,6,0,1,0,0,0,0.31,0
U107314,Contractor,17,2,18,1,0,3,1,1,0.569,1
U107315,Contractor,23,2,12,1,0,6,0,0,0.83,0
U107316,Contractor,3,1,17,1,1,1,0,0,0.292,0
U107317,Employee,22,1,17,1,0,2,1,0,0.538,0
U107318,Employee,21,1,12,1,1,2,0,0,0.9,0
U107319,Employee,23,1,8,0,1,3,1,0,0.558,0
U107320,Employee,10,1,12,0,2,1,0,0,0.835,0
U107321,Admin,4,2,12,0,0,3,0,0,0.804,0
U107322,Employee,19,3,15,1,1,1,1,0,0.948,0
U107323,Employee,9,3,16,2,1,3,0,1,0.585,1
U107324,Manager,19,3,14,1,1,2,1,1,0.75,0
U107325,Admin,10,0,19,2,2,1,0,0,0.736,0
U107326,Employee,5,1,15,0,1,4,0,0,0.568,0
U107327,Contractor,13,0,19,1,0,4,0,1,0.221,0
U107328,Employee,7,2,20,1,0,3,0,0,0.32,0
U107329,Admin,22,2,13,1,0,3,0,0,0.3,0
U107330,Employee,11,1,19,0,1,3,1,0,0.972,0
U107331,Employee,22,3,15,2,2,1,1,0,0.942,0
U107332,Employee,4,2,12,0,0,3,0,1,0.578,0
U107333,Employee,5,0,12,0,0,2,0,1,0.153,0
U107334,Employee,2,1,14,1,0,2,1,0,0.05,0
U107335,Manager,22,0,15,0,1,1,0,0,0.671,0
U107336,Employee,12,2,14,1,1,3,1,0,0.395,0
U107337,Contractor,13,0,11,0,2,1,1,0,0.957,0
U107338,Employee,18,1,7,2,1,1,1,0,0.42,0
U107339,Employee,10,2,17,1,0,1,1,0,0.131,1
U107340,Admin,18,1,16,2,1,2,0,0,0.167,1
U107341,Contractor,1,1,16,1,0,2,0,0,0.105,1
U107342,Admin,0,0,9,1,1,4,0,0,0.666,0
U107343,Admin,20,2,15,0,1,4,0,0,0.683,1
U107344,Manager,20,2,15,2,0,2,0,0,0.931,0
U107345,Employee,18,0,10,2,0,2,1,0,0.634,0
U107346,Employee,16,1,24,0,2,0,0,0,0.753,0
U107347,Employee,1,2,8,1,0,2,1,0,0.21,0
U107348,Employee,22,2,11,2,2,7,0,0,0.066,0
U107349,Employee,13,0,20,1,0,2,0,0,0.007,0
U107350,Employee,19,1,7,0,2,1,0,0,0.681,0
U107351,Employee,3,0,11,1,2,2,1,0,0.139,0
U107352,Employee,14,2,24,0,1,2,0,0,0.282,0
U107353,Manager,21,1,17,1,0,3,1,0,0.972,0
U107354,Manager,3,3,15,1,2,3,1,0,0.383,0
U107355,Admin,8,1,28,1,3,1,0,0,0.413,0
U107356,Employee,16,0,12,2,1,3,1,0,0.528,0
U107357,Employee,11,4,18,0,0,0,0,0,0.588,0
U107358,Employee,0,2,12,1,2,2,1,0,0.149,0
U107359,Employee,23,1,15,0,1,1,0,1,0.898,0
U107360,Employee,0,1,13,0,1,1,0,0,0.016,1
U107361,Employee,1,0,19,2,1,2,1,0,0.325,0
U107362,Employee,1,1,18,2,1,3,1,0,0.668,0
U107363,Admin,12,1,16,1,1,0,0,0,0.485,0
U107364,Manager,22,1,12,0,1,2,1,0,0.319,0
U107365,Employee,12,2,14,1,0,2,1,0,0.211,0
U107366,Employee,15,2,24,1,1,1,1,0,0.503,0
U107367,Contractor,8,0,15,0,1,2,1,1,0.998,1
U107368,Employee,0,3,15,1,0,1,0,0,0.009,0
U107369,Manager,14,0,11,1,1,5,0,0,0.443,0
U107370,Employee,11,1,15,1,1,2,0,1,0.989,0
U107371,Employee,7,2,15,0,0,6,0,0,0.67,0
U107372,Employee,7,1,15,0,0,0,1,0,0.328,0
U107373,Admin,14,3,10,0,0,3,0,0,0.774,0
U107374,Employee,12,1,13,1,2,2,1,1,0.905,0
U107375,Manager,13,3,14,0,1,1,0,0,0.13,0
U107376,Employee,17,1,14,1,0,0,0,1,0.07,0
U107377,Employee,17,0,15,0,0,2,0,0,0.168,0
U107378,Manager,20,0,18,1,0,5,0,1,0.467,0
U107379,Manager,4,1,7,0,1,5,1,1,0.503,0
U107380,Employee,12,1,19,1,1,2,0,1,0.213,0
U107381,Employee,6,0,15,1,0,1,0,0,0.702,1
U107382,Employee,15,0,14,1,1,4,0,0,0.097,0
U107383,Employee,15,1,18,2,0,1,0,1,0.39,0
U107384,Contractor,23,1,12,0,1,3,0,1,0.653,0
U107385,Employee,8,2,17,0,0,2,1,0,0.651,0
U107386,Employee,9,3,12,1,0,2,1,0,0.445,0
U107387,Employee,1,0,16,1,0,0,1,0,0.55,0
U107388,Employee,19,2,12,0,1,4,0,0,0.193,0
U107389,Manager,23,0,12,1,1,2,0,0,0.372,0
U107390,Employee,1,2,17,0,0,1,0,0,0.812,0
U107391,Employee,20,0,8,1,0,1,0,0,0.959,0
U107392,Employee,5,0,12,1,1,3,0,1,0.725,1
U107393,Admin,21,1,15,1,2,5,0,0,0.684,0
U107394,Employee,23,0,16,0,1,2,0,0,0.679,0
U107395,Employee,4,3,12,1,1,5,1,0,0.866,1
U107396,Manager,20,2,13,0,1,0,1,1,0.613,1
U107397,Employee,10,2,13,1,0,1,1,0,0.84,0
U107398,Employee,11,2,20,1,1,3,1,0,0.974,0
U107399,Manager,12,1,15,0,1,0,0,0,0.417,0
U107400,Employee,4,0,15,1,0,3,0,0,0.743,0
U107401,Employee,11,3,8,0,3,0,1,1,0.022,0
U107402,Manager,6,0,17,1,0,3,1,0,0.522,0
U107403,Employee,6,3,9,0,1,1,0,0,0.198,0
U107404,Admin,23,3,18,1,1,1,0,0,0.979,1
U107405,Employee,16,3,17,1,1,1,0,0,0.301,0
U107406,Employee,7,1,12,1,1,0,0,0,0.046,0
U107407,Employee,15,1,17,0,0,1,0,0,0.68,0
U107408,Employee,23,1,17,3,1,1,1,0,0.037,0
U107409,Contractor,5,0,17,0,1,3,1,1,0.5,0
U107410,Employee,23,0,12,0,0,3,1,1,0.829,0
U107411,Employee,7,0,13,2,0,2,0,0,0.828,0
U107412,Admin,19,2,18,0,0,0,0,0,0.587,0
U107413,Employee,22,3,15,2,0,3,1,0,0.699,0
U107414,Employee,18,1,15,0,1,2,0,1,0.423,0
U107415,Manager,8,1,12,2,1,3,1,0,0.859,1
U107416,Manager,1,1,17,0,1,0,1,0,0.342,0
U107417,Employee,17,0,19,1,2,2,1,1,0.061,0
U107418,Employee,19,0,14,1,1,1,0,0,0.039,0
U107419,Manager,0,0,10,1,1,4,1,0,0.253,0
U107420,Manager,0,2,20,1,2,2,1,0,0.839,0
U107421,Employee,23,0,8,1,0,0,0,1,0.592,1
U107422,Admin,20,0,14,0,1,0,0,0,0.422,0
U107423,Employee,22,0,17,1,0,0,0,0,0.639,1
U107424,Manager,22,2,11,1,1,1,1,0,0.059,0
U107425,Employee,21,3,15,0,1,4,0,0,0.619,1
U107426,Employee,18,3,13,1,1,0,1,0,0.788,0
U107427,Employee,8,2,17,0,1,0,1,1,0.955,0
U107428,Contractor,10,2,14,0,1,4,0,1,0.932,0
U107429,Employee,2,0,9,0,0,2,0,0,0.308,0
U107430,Employee,12,2,25,1,0,1,1,0,0.794,1
U107431,Employee,8,2,13,1,0,0,0,1,0.577,1
U107432,Employee,6,0,18,1,1,2,0,0,0.716,0
U107433,Employee,7,3,15,1,1,1,1,0,0.064,0
U107434,Employee,12,1,17,1,0,4,1,0,0.057,0
U107435,Manager,5,1,11,0,1,3,1,0,0.588,0
U107436,Manager,1,0,13,0,0,0,0,0,0.59,0
U107437,Manager,22,1,17,2,1,1,0,0,0.899,1
U107438,Employee,0,3,9,1,1,1,0,0,0.374,1
U107439,Employee,3,2,16,1,0,3,0,1,0.831,0
U107440,Employee,22,2,11,0,2,6,0,0,0.974,0
U107441,Employee,4,3,10,0,2,2,0,1,0.747,0
U107442,Employee,8,0,13,0,0,1,0,0,0.492,0
U107443,Employee,17,1,16,0,1,3,0,0,0.397,0
U107444,Employee,19,2,15,2,0,1,0,1,0.4,0
U107445,Employee,4,1,18,1,1,0,1,0,0.406,0
U107446,Employee,8,0,12,3,0,4,1,0,0.578,0
U107447,Employee,19,1,19,1,1,0,0,0,0.239,0
U107448,Admin,17,1,23,0,0,0,0,0,0.328,0
U107449,Manager,4,1,21,0,1,3,1,0,0.714,0
U107450,Employee,6,1,18,2,1,4,1,0,0.173,0
U107451,Admin,1,1,12,0,0,4,0,0,0.818,0
U107452,Employee,10,0,13,0,2,1,0,0,0.453,1
U107453,Admin,19,3,20,0,0,2,0,0,0.066,0
U107454,Employee,5,4,22,1,0,1,1,0,0.008,0
U107455,Manager,11,0,8,1,0,3,0,0,0.032,1
U107456,Employee,18,1,14,1,1,2,0,0,0.545,1
U107457,Employee,21,1,13,0,0,3,0,0,0.035,1
U107458,Manager,2,1,14,0,0,0,1,0,0.964,0
U107459,Employee,18,0,13,0,0,5,1,0,0.891,0
U107460,Employee,4,1,12,0,1,2,0,0,0.362,0
U107461,Employee,2,2,16,1,1,3,1,0,0.257,0
U107462,Admin,9,1,14,2,1,2,1,1,0.442,0
U107463,Manager,11,1,17,1,1,4,0,0,0.959,0
U107464,Contractor,20,0,19,0,0,1,0,0,0.463,0
U107465,Employee,6,1,13,1,0,0,0,0,0.507,0
U107466,Manager,6,0,11,0,2,1,1,0,0.965,0
U107467,Employee,23,1,8,0,0,3,1,1,0.036,1
U107468,Employee,16,2,11,1,1,6,1,1,0.167,1
U107469,Employee,4,0,14,1,1,2,0,1,0.39,0
U107470,Employee,1,1,11,0,0,1,1,0,0.389,0
U107471,Admin,7,2,18,1,1,3,1,0,0.729,0
U107472,Contractor,0,1,11,1,2,5,1,0,0.576,0
U107473,Employee,1,2,12,2,0,2,1,0,0.698,0
U107474,Employee,3,1,17,1,1,2,0,0,0.748,0
U107475,Employee,21,0,22,0,2,1,0,0,0.139,0
U107476,Manager,20,1,14,1,0,4,0,0,0.74,1
U107477,Manager,2,1,13,1,1,3,0,0,0.497,0
U107478,Employee,22,1,14,0,0,1,0,1,0.188,0
U107479,Manager,10,0,12,1,0,5,0,0,0.618,0
U107480,Employee,16,2,14,1,1,2,0,1,0.207,0
U107481,Admin,13,6,9,0,1,1,0,0,0.591,0
U107482,Employee,13,3,15,0,0,2,0,0,0.479,0
U107483,Employee,22,1,12,1,0,2,0,0,0.008,0
U107484,Contractor,8,2,17,0,1,2,0,0,0.08,0
U107485,Employee,20,2,13,2,0,4,1,1,0.499,0
U107486,Employee,19,0,11,0,0,3,0,1,0.382,0
U107487,Employee,5,4,17,1,0,1,0,0,0.811,0
U107488,Employee,6,2,13,1,0,3,0,0,0.636,0
U107489,Employee,17,0,16,1,0,2,0,0,0.498,0
U107490,Employee,0,0,25,2,0,1,0,0,0.243,1
U107491,Employee,20,2,9,0,0,3,0,1,0.414,0
U107492,Admin,7,1,17,0,0,3,0,0,0.285,0
U107493,Admin,23,5,16,1,0,2,1,0,0.787,0
U107494,Contractor,4,1,12,2,0,1,0,0,0.288,0
U107495,Employee,2,1,22,1,0,0,1,0,0.937,0
U107496,Employee,23,2,17,0,1,0,0,0,0.831,0
U107497,Employee,16,1,19,0,3,2,0,0,0.412,0
U107498,Employee,15,1,14,1,1,2,1,0,0.652,0
U107499,Employee,7,1,15,0,1,1,0,0,0.358,0
U107500,Admin,12,0,17,0,0,0,0,0,0.221,0
U107501,Employee,18,2,21,2,1,1,0,0,0.909,0
U107502,Employee,9,0,14,1,0,2,0,0,0.75,0
U107503,Employee,10,1,16,0,1,5,0,1,0.408,1
U107504,Manager,17,2,16,1,0,1,1,0,0.95,0
U107505,Manager,9,1,13,1,1,1,0,0,0.261,0
U107506,Employee,13,2,17,0,0,3,1,1,0.819,1
U107507,Admin,17,1,15,0,0,1,1,0,0.584,0
U107508,Contractor,6,3,16,0,0,1,0,0,0.375,0
U107509,Manager,6,1,16,2,0,1,0,1,0.594,0
U107510,Employee,22,0,14,0,1,2,0,0,0.6,0
U107511,Employee,3,0,14,0,0,3,1,0,0.272,1
U107512,Employee,11,0,15,1,0,1,1,0,0.618,0
U107513,Employee,6,1,17,0,1,3,0,0,0.331,0
U107514,Employee,13,0,12,1,0,3,1,0,0.307,0
U107515,Employee,15,2,13,0,0,4,0,0,0.823,0
U107516,Admin,3,1,14,0,1,4,0,0,0.603,0
U107517,Employee,21,1,15,0,1,3,0,0,0.3,0
U107518,Manager,2,0,22,0,0,4,1,0,0.135,0
U107519,Employee,7,1,19,1,0,1,1,0,0.122,0
U107520,Employee,8,0,13,0,2,0,0,0,0.69,0
U107521,Employee,8,1,12,1,0,4,0,0,0.218,0
U107522,Manager,17,2,15,1,2,3,0,0,0.004,0
U107523,Employee,3,0,18,1,0,4,0,1,0.892,0
U107524,Admin,11,2,14,0,0,3,0,0,0.084,0
U107525,Manager,6,2,12,0,2,2,1,1,0.277,0
U107526,Admin,18,0,20,1,2,3,0,1,0.533,0
U107527,Employee,11,1,16,1,0,0,0,0,0.382,0
U107528,Employee,11,2,18,4,0,1,0,0,0.183,0
U107529,Employee,8,2,13,1,0,2,0,0,0.751,0
U107530,Employee,14,1,21,1,1,1,1,0,0.435,0
U107531,Employee,3,0,6,2,1,1,1,0,0.189,0
U107532,Employee,6,0,14,0,1,1,1,0,0.956,0
U107533,Employee,1,1,17,2,0,0,0,1,0.902,0
U107534,Manager,3,1,16,2,0,1,0,0,0.578,0
U107535,Admin,13,2,16,0,0,1,0,0,0.324,0
U107536,Employee,0,1,11,1,0,1,1,0,0.041,0
U107537,Employee,21,0,15,0,0,5,1,0,0.696,0
U107538,Manager,6,1,15,0,0,3,0,0,0.709,0
U107539,Employee,19,3,15,1,1,1,0,0,0.052,0
U107540,Employee,3,3,16,0,0,2,0,0,0.812,0
U107541,Employee,18,0,15,2,0,3,0,1,0.482,0
U107542,Employee,0,1,10,1,1,2,1,0,0.276,0
U107543,Employee,17,1,18,0,0,1,0,1,0.497,0
U107544,Admin,21,0,11,1,3,1,1,1,0.762,0
U107545,Employee,9,0,20,2,0,3,0,0,0.853,0
U107546,Admin,8,1,18,0,1,3,1,0,0.91,0
U107547,Employee,14,2,21,1,0,2,0,1,0.425,0
U107548,Employee,12,1,10,1,0,2,0,0,0.462,1
U107549,Contractor,22,2,14,1,0,3,0,0,0.815,0
U107550,Employee,0,2,16,1,0,2,0,0,0.801,0
U107551,Employee,9,2,11,0,1,2,1,0,0.407,0
U107552,Employee,15,5,9,1,0,3,0,0,0.078,1
U107553,Admin,8,0,17,0,1,1,0,0,0.218,0
U107554,Employee,18,2,12,1,0,1,1,1,0.009,0
U107555,Employee,7,0,16,1,1,5,0,0,0.117,0
U107556,Employee,8,2,10,0,0,2,1,0,0.162,0
U107557,Manager,0,2,15,0,1,1,0,0,0.007,0
U107558,Employee,3,1,12,1,2,2,0,1,0.957,0
U107559,Employee,14,1,10,0,1,1,0,0,0.68,0
U107560,Employee,2,0,18,3,0,4,0,0,0.44,0
U107561,Employee,8,1,22,2,0,5,0,0,0.482,0
U107562,Employee,1,2,6,0,0,4,0,1,0.0,0
U107563,Employee,23,0,22,0,0,1,0,0,0.694,0
U107564,Contractor,14,0,14,1,0,1,0,1,0.278,0
U107565,Employee,4,1,21,1,1,1,0,0,0.951,0
U107566,Manager,10,1,9,1,0,1,0,0,0.704,0
U107567,Employee,13,1,19,0,1,1,0,0,0.742,0
U107568,Employee,7,0,15,1,1,4,0,0,0.09,0
U107569,Employee,20,5,8,1,0,5,0,0,0.604,0
U107570,Contractor,23,2,9,0,2,3,1,0,0.804,0
U107571,Employee,14,1,15,0,1,3,0,0,0.35,0
U107572,Employee,8,0,16,1,0,1,0,1,0.023,0
U107573,Employee,12,0,14,1,0,1,0,0,0.814,1
U107574,Employee,22,1,13,0,1,0,0,0,0.074,0
U107575,Admin,2,0,15,1,0,1,1,0,0.275,0
U107576,Employee,10,2,12,2,1,2,1,0,0.551,1
U107577,Admin,19,1,13,1,1,2,0,0,0.2,0
U107578,Employee,23,1,12,0,2,2,0,0,0.214,1
U107579,Employee,1,1,17,2,2,3,0,1,0.255,0
U107580,Employee,15,2,12,0,0,5,0,1,0.512,0
U107581,Manager,21,2,19,1,0,2,0,0,0.763,0
U107582,Admin,7,0,11,1,1,1,0,0,0.777,0
U107583,Employee,7,1,17,0,2,2,0,0,0.447,0
U107584,Employee,7,0,12,0,0,2,0,1,0.901,0
U107585,Employee,7,1,9,0,0,2,0,0,0.929,0
U107586,Employee,15,0,15,0,2,0,0,0,0.279,1
U107587,Employee,4,0,19,1,1,4,0,0,0.136,0
U107588,Employee,3,1,11,0,1,1,0,0,0.453,0
U107589,Manager,21,0,14,2,2,1,0,0,0.358,0
U107590,Contractor,1,0,14,0,0,1,0,0,0.171,1
U107591,Employee,9,1,15,1,1,3,0,1,0.25,0
U107592,Contractor,15,0,11,1,0,2,1,0,0.461,0
U107593,Employee,7,2,12,1,1,0,0,0,0.1,0
U107594,Employee,3,2,12,0,1,5,0,0,0.212,0
U107595,Contractor,12,1,15,1,0,3,1,0,0.532,0
U107596,Employee,19,1,17,0,1,1,1,0,0.527,0
U107597,Admin,13,0,15,1,1,5,0,1,0.761,0
U107598,Admin,14,2,11,1,0,2,0,0,0.405,0
U107599,Admin,2,1,16,1,0,2,1,0,0.943,0
U107600,Manager,22,0,12,1,1,1,0,1,0.349,0
U107601,Employee,11,1,7,0,1,4,0,0,0.843,0
U107602,Employee,0,2,16,0,0,0,1,0,0.388,0
U107603,Employee,21,1,12,0,0,1,0,0,0.744,0
U107604,Employee,4,1,13,2,1,2,0,0,0.843,0
U107605,Employee,19,0,15,0,0,2,1,1,0.956,0
U107606,Contractor,18,3,16,2,1,4,0,1,0.454,0
U107607,Employee,18,0,19,2,1,4,0,0,0.169,0
U107608,Employee,3,0,11,1,1,1,1,0,0.056,0
U107609,Contractor,2,1,14,0,1,1,1,0,0.096,0
U107610,Employee,4,0,10,1,0,0,0,1,0.922,0
U107611,Employee,21,0,22,0,0,4,1,0,0.556,0
U107612,Employee,3,1,19,0,0,3,0,0,0.799,0
U107613,Employee,14,1,20,0,1,1,0,0,0.752,0
U107614,Manager,2,0,8,0,3,0,0,1,0.327,0
U107615,Employee,13,0,13,2,0,3,0,0,0.444,0
U107616,Manager,9,0,15,2,0,1,1,1,0.433,0
U107617,Admin,10,0,14,1,1,1,0,0,0.92,1
U107618,Employee,3,1,13,1,2,0,0,1,0.365,0
U107619,Employee,21,3,11,1,1,1,0,0,0.165,0
U107620,Employee,2,1,13,1,1,1,1,1,0.736,0
U107621,Employee,21,0,18,1,0,1,0,0,0.694,1
U107622,Employee,13,0,12,1,0,3,1,0,0.037,0
U107623,Employee,17,1,14,1,0,5,0,0,0.131,0
U107624,Employee,7,1,17,1,1,2,1,0,0.16,0
U107625,Employee,8,2,16,0,1,2,1,0,0.761,0
U107626,Employee,6,4,13,0,0,1,1,0,0.346,0
U107627,Employee,15,0,18,0,1,4,0,0,0.37,1
U107628,Manager,20,5,17,2,1,3,0,1,0.11,0
U107629,Employee,19,2,9,3,1,1,0,0,0.612,0
U107630,Contractor,16,2,17,2,0,3,1,0,0.398,0
